,cu_local_no,cu_established_no,cu_alcohol_no,cu_bakery_no,cu_dairy_no,cu_flower_no,cu_fuel_no,cu_garden_no,cu_grocery_no,cu_meat_no,cu_misc_no,cu_natural_prod_no,cu_packaged_no,cu_pharmaceutical_no,cu_prepared_no,cu_restaurant_no,cu_salad_no,cu_seafood_no,cu_skin_no,cu_travel_no,cu_vegetable_no,customer_id,no_of_tran,no_of_days,qty,max_sp,min_sp,avg_sp,max_od,min_od,avg_od,max_cd,min_cd,avg_cd
887,219,249,6,5,4,0,1,0,345,1,0,10,9,82,1,0,0,1,3,0,0,645,468,90,6213,534.3,4.27,68.64901709,0,-213.36,-14.02942308,0,0,0
888,174,626,0,0,23,2,0,0,480,0,0,13,0,271,2,0,0,4,5,0,0,740,800,84,1206,1312.95,7.12,109.77505,0,-676.78,-25.977475,0,-17.81,-0.044525
889,100,457,0,2,7,0,7,0,397,4,0,24,54,40,8,0,0,14,0,0,0,916,557,44,61947,1247.06,6.06,118.0298743,0,-312.03,-15.16554758,0,-89.05,-1.282154399
890,253,907,5,10,0,1,33,0,869,14,0,34,56,131,4,0,0,1,2,0,0,964,1160,111,342345,1604.32,10.69,146.5220862,0,-780.08,-19.97510345,0,-178.1,-0.675241379
891,1165,2083,0,28,16,3,105,0,2272,23,2,65,147,534,27,0,0,18,8,0,0,898,3248,172,1394845,1810.92,10.69,145.6437007,0,-463.06,-15.49895936,0,-89.05,-0.361896552
892,503,1117,0,11,15,1,11,0,1262,27,1,80,83,104,18,0,0,1,6,0,0,49,1620,83,119023,1246.7,10.33,92.55025926,0,-142.48,-13.34298148,0,-355.84,-0.241641975
893,274,439,0,79,2,0,12,0,453,10,0,65,32,47,6,0,0,0,7,0,0,1249,713,100,94859,1250.62,8.9,87.3986676,0,-355.84,-16.38876578,0,-71.24,-0.814221599
894,49,226,0,1,2,0,0,0,146,2,1,26,10,66,7,0,0,7,7,0,0,255,275,47,314,818.9,14.6,118.8468727,0,-159.93,-12.02905455,0,0,0
895,181,505,0,4,4,1,18,0,462,23,1,31,41,90,1,0,0,10,0,0,0,488,686,92,310510,2137.2,10.69,133.6729883,0,-189.14,-15.68520408,0,0,0
896,143,233,2,4,13,0,6,0,254,8,0,5,23,58,2,0,0,1,0,0,0,1128,376,66,35339,8014.14,10.69,118.3913032,0,-2671.5,-22.86882979,0,-142.48,-0.568404255
897,282,1769,0,41,21,0,12,3,1585,11,1,90,117,120,30,0,0,16,1,3,0,460,2051,176,124165,2313.52,13.89,120.3092735,0,-425.3,-17.05168698,0,-213.72,-0.556616285
898,167,299,0,15,5,0,6,0,325,3,1,10,8,86,2,0,0,0,5,0,0,148,466,58,83771,2919.42,7.12,147.7158155,0,-641.16,-30.78521459,0,-89.05,-0.535064378
899,75,126,0,5,0,1,0,0,125,3,0,14,7,43,2,0,0,0,1,0,0,629,201,19,312,1067.89,6.77,132.9753731,0,-427.44,-49.47447761,0,-53.43,-0.513930348
900,48,133,0,8,10,0,3,0,106,0,0,26,0,28,0,0,0,0,0,0,0,1242,181,69,25872,1086.77,5.34,150.0222652,0,-427.44,-33.41198895,0,-178.1,-4.978895028
901,70,101,0,0,18,0,7,0,104,0,0,13,6,19,0,0,0,1,3,0,0,297,171,73,37762,719.52,10.69,93.77380117,0,-320.58,-11.86467836,0,-35.62,-0.958128655
902,54,278,0,8,71,0,6,0,154,0,0,47,2,42,0,2,0,0,0,0,0,830,332,111,67803,1150.88,11.75,136.4853313,0,-213.72,-12.85951807,0,0,0
903,131,395,0,12,2,0,0,1,369,1,0,39,15,74,4,0,0,3,5,1,0,457,526,46,671,1424.44,7.12,104.579962,0,-712.4,-14.22996198,0,0,0
904,62,462,0,6,30,0,0,0,378,9,3,27,16,39,9,0,0,6,1,0,0,982,524,77,783,533.59,5.34,75.13969466,0,-95.46,-7.392385496,0,-19.59,-0.037385496
905,1024,1688,7,19,20,2,71,0,2021,23,0,61,89,363,14,0,0,1,20,1,0,150,2712,247,437063,2546.47,6.41,116.4437131,0,-2003.27,-18.79725295,0,-106.86,-0.549266224
906,206,372,0,2,0,2,10,0,406,8,0,13,65,61,8,0,0,1,2,0,0,1381,578,85,57019,890.5,6.06,106.4925606,0,-248.98,-14.34692042,0,0,0
907,92,294,0,3,2,0,0,0,287,0,1,30,2,61,0,0,0,0,0,0,0,529,386,105,603,490.84,5.7,74.89642487,0,-312.03,-19.59147668,0,-89.05,-2.748937824
908,46,256,1,17,2,2,0,0,170,7,0,5,24,68,3,0,2,1,0,0,0,1125,302,66,363,854.52,2.85,120.4467881,0,-335.54,-13.97096026,0,-35.62,-0.23589404
909,385,983,0,50,7,0,0,0,823,29,77,46,134,174,23,0,0,3,1,0,1,613,1368,311,873941,1449.02,11.75,155.9818421,0,-282.11,-13.24201754,0,-35.62,-0.083326023
910,500,586,0,6,10,0,4,0,834,23,0,10,61,132,3,0,0,2,1,0,0,600,1086,74,24731,1424.8,8.9,77.24864641,0,-372.23,-17.63739411,0,-89.05,-0.139401473
911,272,484,1,14,19,0,1,0,544,10,0,18,20,86,12,0,3,3,24,1,0,1071,756,68,5857,925.76,10.33,101.1758995,0,-407.85,-17.88873016,0,-71.24,-0.207314815
912,170,795,0,10,12,5,0,0,602,10,1,28,16,263,5,0,0,6,7,0,0,729,965,34,1247,1673.78,7.12,112.3051295,0,-640.8,-13.37047668,0,-277.48,-0.501637306
913,176,542,0,10,8,4,3,0,543,3,0,37,10,99,0,0,0,1,0,0,0,390,718,66,28739,967.44,10.69,102.2119777,0,-249.34,-13.0810585,0,0,0
914,154,320,1,8,2,0,6,0,366,4,0,5,36,39,3,0,0,4,0,0,0,393,474,106,31694,890.5,8.9,82.84525316,0,-390.04,-17.04487342,0,-202.68,-1.348902954
915,189,380,0,2,1,0,1,0,461,25,1,26,24,23,0,0,0,4,0,0,1,1327,569,41,22073,1029.77,11.75,84.10288225,0,-517.91,-26.92803163,0,-89.05,-0.768734622
916,376,481,0,13,17,0,28,0,639,12,0,17,72,53,0,0,0,6,0,0,0,756,857,81,359099,2561.43,3.56,139.5696383,0,-427.44,-18.54010502,0,0,0
917,161,401,0,5,0,0,14,0,404,11,12,10,58,48,0,0,0,0,0,0,0,1489,562,97,139063,1424.8,8.9,120.6361032,0,-320.22,-20.5247331,0,-53.43,-0.471548043
918,224,776,0,4,4,0,22,0,776,8,1,25,26,124,5,0,0,2,3,0,0,36,1000,70,332354,1624.27,5.34,136.43245,0,-524.68,-25.30933,0,-89.05,-0.42174
919,78,236,0,1,1,0,0,0,235,15,0,8,9,44,1,0,0,0,0,0,0,516,314,47,452,1424.44,11.75,149.7988854,0,-170.26,-17.4277707,0,-142.48,-0.794076433
920,125,341,3,0,28,1,20,0,346,8,0,9,8,28,12,0,0,0,3,0,0,61,466,93,145166,1141.62,10.69,126.5775751,0,-99.74,-13.7076824,0,0,0
921,301,831,0,17,1,0,0,0,686,47,0,65,42,258,10,0,1,3,2,0,0,458,1132,108,1484,736.98,8.9,87.49338339,0,-504.02,-16.36089223,0,-178.1,-0.284770318
922,410,429,0,0,12,0,1,0,692,1,26,34,26,44,2,0,0,1,0,0,0,1245,839,98,233014,1322.93,0.71,99.14084625,0,-178.1,-10.90992849,0,0,0
923,772,1094,0,9,12,4,2,0,1391,33,2,96,116,173,11,0,0,13,4,0,0,1450,1866,60,60494,1496.04,7.12,109.0943944,0,-641.16,-20.72393891,0,-106.86,-0.121216506
924,113,571,0,11,10,0,0,0,565,11,0,11,36,37,3,0,0,0,0,0,0,136,684,64,796,487.64,12.11,90.50390351,0,-284.96,-16.99982456,0,-26.71,-0.080716374
925,113,409,2,2,1,2,19,0,383,7,0,14,7,78,5,0,0,0,2,0,0,1082,522,85,316443,2098.02,2.49,175.4827011,0,-390.04,-18.02323755,0,-89.05,-0.777873563
926,258,358,1,1,24,0,0,0,427,2,1,39,18,98,1,0,0,3,0,0,1,724,616,120,22911,2340.95,9.97,91.85644481,0,-142.48,-15.23612013,0,-89.05,-0.144561688
927,215,869,0,14,2,1,37,0,763,10,0,31,32,181,3,0,0,0,10,0,0,552,1084,89,361747,1496.04,0.36,147.7955258,0,-213.01,-18.3051107,0,-89.05,-0.673274908
928,93,721,0,8,7,2,0,0,601,11,1,37,24,104,4,0,0,11,4,0,0,1120,814,36,1038,640.8,7.12,116.8950369,0,-213.72,-15.12525799,0,-26.71,-0.032813268
929,572,922,1,1,0,1,0,1,1260,35,0,5,57,127,4,0,0,2,0,0,0,186,1494,169,2275,1424.44,2.85,77.89710843,0,-312.03,-13.817751,0,-35.62,-0.023842035
930,314,2149,0,151,43,9,14,4,1113,5,238,69,100,670,38,0,4,4,0,1,0,948,2463,355,260373,961.38,6.06,73.82896062,0,-430.65,-9.000860739,0,-89.05,-0.117141697
931,156,373,0,6,0,0,2,0,352,14,1,9,64,67,9,0,0,4,0,1,0,145,529,81,23588,997.36,3.56,129.6310208,0,-284.25,-18.46962193,0,0,0
932,101,484,0,9,4,0,1,0,402,6,0,23,36,94,6,0,0,2,2,0,0,661,585,80,16899,1490.34,9.62,130.3674017,0,-142.48,-10.82835897,0,-94.39,-0.584529915
933,427,1318,0,29,68,0,5,0,1398,12,17,61,33,53,29,0,2,34,1,3,0,1210,1745,103,25514,658.97,1.78,78.77092264,0,-202.68,-12.61801146,0,-35.62,-0.377633238
934,96,183,0,8,0,0,2,0,220,7,1,20,5,14,2,0,0,0,0,0,0,178,279,59,5485,356.2,17.1,101.6758065,0,-312.03,-25.19956989,0,-106.86,-0.970286738
935,129,290,0,4,4,1,0,0,310,6,1,21,17,46,6,0,0,0,3,0,0,631,419,51,570,748.02,7.12,111.1481862,0,-213.72,-15.68563246,0,-19.59,-0.046754177
936,222,551,1,8,0,0,0,0,579,14,0,29,45,88,3,0,0,3,3,0,0,1487,773,81,867,391.46,3.56,72.00062096,0,-159.93,-19.38510996,0,-88.69,-0.258965071
937,193,571,0,14,57,1,0,0,455,8,1,31,29,152,12,0,0,4,0,0,0,1073,764,59,888,1341.81,16.03,92.07235602,0,-195.91,-12.98494764,0,-35.62,-0.575772251
938,641,819,0,3,15,1,67,0,875,30,4,55,26,373,2,0,0,8,1,0,0,1341,1460,158,842644,1899.61,5.34,122.5404589,0,-284.25,-13.9345411,0,-133.57,-1.707780822
939,100,475,2,0,0,0,1,0,396,4,0,14,18,139,0,0,0,1,0,0,0,408,575,61,5878,712.4,10.69,99.62313043,0,-283.18,-23.01726957,0,-89.05,-0.312834783
940,189,414,0,14,0,0,0,0,488,23,2,19,15,32,6,0,0,3,1,0,0,1062,603,38,1029,1155.87,14.25,119.1600829,0,-890.5,-34.54373134,0,-62.33,-0.251044776
941,180,432,0,2,3,1,0,0,402,0,1,11,18,159,0,0,1,5,9,0,0,688,612,52,722,960.32,3.56,65.71125817,0,-312.03,-9.692794118,0,-35.62,-0.093120915
942,333,1666,1,26,80,0,11,1,1256,35,1,157,142,247,13,0,0,6,23,0,0,1383,1999,74,171079,1781,7.12,119.7171886,0,-284.96,-13.11362181,0,-71.24,-0.045437719
943,618,3244,0,67,36,11,24,2,2748,27,81,148,41,584,52,27,0,0,13,0,1,1011,3862,234,1598625,1810.92,4.99,151.1234542,0,-534.3,-13.45273692,0,-106.86,-0.443529259
944,346,1382,0,9,382,2,9,0,1037,3,3,125,12,120,6,1,0,8,11,0,0,1055,1728,114,97044,1097.45,7.12,102.7237905,0,-284.6,-14.32837384,0,-176.32,-0.261788194
945,245,303,0,11,16,0,0,0,411,3,0,56,21,22,3,0,0,4,1,0,0,1034,548,81,636,569.56,8.9,80.11720803,0,-284.96,-15.72149635,0,0,0
946,468,597,0,4,27,0,5,0,820,33,1,79,37,46,10,0,0,3,0,0,0,1356,1065,58,64074,1455.43,12.11,86.12977465,0,-284.96,-15.47662911,0,-35.62,-0.225755869
947,474,833,7,73,2,0,0,0,794,35,1,104,185,86,5,0,0,12,3,0,0,1367,1307,142,1511,1312.24,8.9,80.22349656,0,-437.77,-20.93840092,0,-178.1,-1.07565417
948,88,858,0,87,90,2,34,1,523,3,0,49,9,111,19,0,0,10,6,2,0,947,946,139,480030,1592.93,17.81,166.2736469,0,-356.2,-17.20041226,0,-106.86,-0.235327696
949,181,435,1,45,1,1,0,0,411,10,8,29,34,57,2,0,0,15,0,0,2,232,616,71,50247,1110.99,16.39,100.6838799,0,-142.12,-11.18324675,0,-56.28,-0.241704545
950,234,456,0,2,1,0,50,0,509,11,1,22,42,52,0,0,0,0,0,0,0,672,690,81,504971,2097.31,10.69,143.3825217,0,-142.12,-11.72615942,0,0,0
951,75,295,0,5,40,0,4,0,225,0,1,32,2,40,15,1,0,4,1,0,0,1293,370,72,31553,713.11,14.96,121.2957297,0,-96.53,-14.48181081,0,-12.47,-0.033702703
952,188,919,0,6,3,0,19,0,627,30,0,27,82,308,1,0,1,0,3,0,0,377,1107,114,157304,1626.77,8.9,104.0799368,0,-284.96,-13.80389341,0,-89.05,-0.178572719
953,114,410,0,5,9,2,2,0,387,5,4,14,26,59,6,0,0,2,3,0,0,883,524,65,144066,3027.7,12.11,152.8023664,0,-641.16,-20.51414122,0,-35.62,-0.108759542
954,256,458,0,4,0,0,1,0,608,10,1,17,45,3,20,0,0,5,0,0,0,496,714,32,4531,853.81,0.71,99.47752101,0,-390.04,-15.80652661,0,-89.05,-0.189565826
955,141,542,2,1,5,0,9,0,519,11,2,2,38,92,0,0,0,0,2,0,0,394,683,72,66842,1140.2,7.12,106.6967643,0,-297.78,-19.07654466,0,-44.52,-0.065183016
956,144,455,0,22,9,3,0,0,429,10,1,23,13,85,1,0,0,2,1,0,0,107,599,114,15815,1419.1,10.69,107.1238397,0,-156.02,-15.21542571,0,-8.9,-0.014858097
957,131,613,1,5,19,1,1,0,475,8,0,73,26,80,29,0,0,24,2,0,0,536,744,84,11473,1433.7,11.75,149.0089651,0,-463.06,-13.5169086,0,-71.24,-1.024543011
958,226,640,0,5,8,0,1,0,659,3,0,24,48,77,35,0,0,0,6,0,0,1563,866,86,16441,1425.16,10.69,117.3950115,0,-890.14,-18.32137413,0,-391.46,-1.246293303
959,447,674,1,1,10,0,0,0,854,10,0,15,27,149,30,0,0,7,17,0,0,166,1121,132,1459,2453.51,8.9,101.7398216,0,-372.23,-17.06849242,0,-106.86,-0.295512935
960,498,1410,0,12,13,4,0,0,1292,9,0,65,54,448,1,0,0,6,4,0,0,565,1908,59,2270,1153.73,3.56,99.86483229,0,-213.36,-13.72381027,0,-533.59,-1.980005241
961,74,590,0,0,0,0,0,0,541,17,6,30,49,12,3,0,0,6,0,0,0,395,664,85,777,467.33,7.12,75.80466867,0,-231.53,-16.54555723,0,-35.62,-0.364774096
962,631,714,3,5,1,2,35,0,1015,29,2,47,69,124,3,0,0,8,2,0,0,452,1345,181,300073,1603.26,10.69,129.693539,0,-490.84,-18.03452788,0,-89.05,-0.174252788
963,166,515,0,10,0,2,0,0,479,3,1,11,35,108,2,0,0,25,5,0,0,1351,681,62,1391,1317.23,1.42,167.9306461,0,-780.08,-21.95989721,0,-89.05,-0.365609398
964,214,365,0,2,0,0,0,0,431,15,0,18,81,31,1,0,0,0,0,0,0,356,579,74,635,462.7,7.12,91.09013817,0,-142.48,-11.48362694,0,0,0
965,418,466,1,2,7,2,29,0,660,6,0,62,35,69,10,0,0,0,1,0,0,401,884,133,734742,8905,8.9,165.0779751,0,-493.69,-38.20423077,0,-124.31,-2.573914027
966,84,1160,0,9,25,0,2,0,940,2,1,81,39,101,35,0,2,4,1,0,2,1140,1244,70,9720,1424.44,10.33,126.7319293,0,-284.96,-13.35944534,0,-35.62,-0.188971061
967,95,309,0,4,1,0,7,0,262,13,0,26,15,59,12,0,0,4,1,0,0,1075,404,48,56003,1388.11,12.11,138.4200495,0,-448.1,-17.00398515,0,-17.81,-0.074950495
968,112,593,0,0,0,0,1,0,577,12,0,15,49,48,0,0,0,2,1,0,0,3,705,41,8163,862,8.9,103.6174043,0,-463.06,-22.71422695,0,-142.48,-3.091546099
969,96,324,0,11,2,0,0,0,276,10,0,27,25,63,1,0,0,3,2,0,0,301,420,79,612,961.38,10.69,116.1497381,0,-328.77,-22.50166667,0,-106.5,-0.253571429
970,178,457,0,17,3,1,0,0,464,20,3,6,59,56,1,0,0,5,0,0,0,1189,635,77,1154,462.7,11.75,93.88264567,0,-229.04,-14.61533858,0,-142.48,-0.420708661
971,88,385,0,8,16,0,1,1,315,8,1,10,20,84,2,0,0,0,7,0,0,1467,473,90,13778,1341.09,8.9,113.5708457,0,-318.44,-21.69179704,0,-92.26,-3.247167019
972,291,611,0,8,11,0,19,0,673,7,0,33,80,66,4,0,0,0,1,0,0,126,902,62,270319,1460.42,7.12,110.182816,0,-178.1,-24.49237251,0,0,0
973,371,237,0,5,0,0,18,0,454,12,2,11,90,14,2,0,0,0,0,0,0,352,608,93,224594,1371.01,0.36,153.0348684,0,-468.4,-28.49662829,0,-89.05,-1.091447368
974,151,822,0,9,6,0,0,1,786,9,0,6,51,93,7,0,0,0,4,1,0,894,973,75,1204,605.18,10.33,93.68550874,0,-733.06,-28.32957862,0,-106.86,-1.719486125
975,169,329,0,27,10,0,0,0,385,13,1,15,15,20,12,0,0,0,0,0,0,288,498,61,847,639.02,14.25,103.3329719,0,-427.44,-20.63666667,0,-124.31,-1.147248996
976,430,624,0,9,1,0,5,0,730,21,18,54,120,59,31,0,0,5,1,0,0,1226,1054,79,437943,3063.68,11.75,144.7099336,0,-936.09,-24.37449715,0,-178.1,-1.133823529
977,535,1465,6,23,42,4,85,0,1263,39,2,113,79,300,27,0,0,11,4,0,2,1157,2000,207,899961,1444.75,3.56,142.47058,0,-667.52,-16.475755,0,-106.86,-0.23153
978,298,671,0,25,36,1,13,0,714,5,2,43,18,98,9,0,0,3,2,0,0,577,969,139,164631,1485.35,0.71,112.1947988,0,-245.78,-17.53985552,0,-102.94,-0.358039216
979,146,426,0,8,0,0,1,0,417,6,1,6,76,52,1,0,2,2,0,0,0,17,572,57,14675,2624.48,8.9,121.5629895,0,-156.02,-18.34984266,0,-712.4,-1.860716783
980,299,617,0,13,1,2,1,0,750,22,0,18,47,45,4,0,5,4,2,0,2,689,916,43,6529,712.04,3.56,64.52280568,0,-720.95,-13.8235917,0,0,0
981,391,680,0,5,1,3,12,0,696,21,2,18,95,192,2,0,0,8,16,0,0,802,1071,90,100008,1317.94,5.34,150.075014,0,-427.44,-20.62128852,0,-178.1,-1.975555556
982,295,257,1,14,0,0,0,0,417,21,0,17,46,30,4,0,0,2,0,0,0,663,552,175,670,356.2,3.56,60.15210145,0,-142.48,-11.27947464,0,0,0
983,203,1038,2,24,6,0,0,0,916,25,3,28,35,190,3,0,4,3,1,1,0,776,1241,121,1691,715.25,8.9,105.9152861,0,-372.23,-19.26373892,0,-89.05,-0.918468977
984,300,984,1,4,29,2,37,0,761,19,2,218,44,135,14,0,0,1,17,0,0,590,1284,168,595037,2148.24,8.9,140.3779595,0,-248.98,-18.27971184,0,-89.05,-0.126222741
985,137,601,1,1,17,1,0,0,482,11,0,65,15,85,38,0,0,0,22,0,0,876,738,129,895,1246.34,6.06,132.3618293,0,-890.14,-16.21945799,0,-35.62,-0.390948509
986,366,729,0,21,7,1,0,0,829,13,25,40,75,71,8,1,0,3,1,0,0,64,1095,162,272807,2299.98,8.9,115.1297443,0,-1117.04,-33.53009132,0,-106.86,-1.101452055
987,164,586,0,8,1,0,14,0,449,15,1,35,58,167,0,0,0,1,1,0,0,267,750,89,158821,1673.43,17.81,197.76724,0,-1124.17,-28.02402667,0,-178.1,-0.906653333
988,515,705,0,40,14,3,48,0,844,11,1,57,44,59,59,0,0,40,0,0,0,276,1220,137,762921,2600.62,3.56,142.8529016,0,-429.58,-18.66828689,0,-53.43,-0.921155738
989,622,864,9,4,4,0,0,0,1160,20,0,61,36,181,3,0,0,7,0,1,0,603,1486,140,1933,1032.62,8.55,93.65450875,0,-355.84,-11.78932032,0,-42.74,-0.167786003
990,346,710,0,6,7,0,0,0,809,9,0,33,18,161,6,0,1,2,4,0,0,212,1056,83,1463,890.14,6.06,92.06924242,0,-463.06,-17.87233902,0,-89.05,-0.118058712
991,143,605,0,8,2,1,0,0,601,8,0,5,29,86,1,0,0,4,3,0,0,1559,748,66,982,426.02,3.56,94.62243316,0,-284.96,-23.13477273,0,-35.62,-0.497593583
992,89,1007,0,16,13,0,0,0,807,19,0,24,61,143,6,0,0,4,2,0,1,202,1096,45,1593,1388.82,19.59,118.8155931,0,-372.23,-17.38,0,-89.05,-0.887883212
993,156,674,0,3,18,2,26,0,605,10,0,55,21,85,0,1,0,1,3,0,0,1142,830,93,319748,2547.19,3.56,129.4751325,0,-312.03,-20.13790361,0,-142.12,-2.121759036
994,124,258,1,4,5,1,0,0,289,4,0,6,15,46,2,0,0,8,1,0,0,968,382,89,499,1068.24,18.52,125.4740576,0,-569.21,-20.79937173,0,-213.72,-0.885837696
995,268,540,0,8,16,0,35,1,468,39,2,36,50,141,8,0,0,1,3,0,0,119,808,133,371356,2396.16,11.75,169.0869678,0,-449.88,-19.26206683,0,-35.62,-0.350470297
996,202,992,0,16,1,1,3,0,836,16,1,52,65,193,2,0,0,5,3,0,0,595,1194,107,4160,2174.6,10.69,109.0489531,0,-372.23,-14.47860972,0,-89.05,-0.19540201
997,244,636,0,5,0,2,0,0,677,25,0,32,54,60,11,0,2,12,0,0,0,1201,880,49,1318,1250.26,8.9,111.0082727,0,-739.83,-17.60775,0,0,0
998,400,633,0,21,0,3,21,0,745,22,1,48,59,99,10,0,0,4,0,0,0,173,1033,170,139153,1015.17,7.12,112.2040949,0,-205.88,-18.15975799,0,-10.69,-0.0103485
999,211,254,17,3,4,0,4,0,389,1,0,11,3,29,4,0,0,0,0,0,0,718,465,66,26828,1046.52,6.06,81.87105376,0,-151.38,-9.992752688,0,-26.71,-0.05744086
1000,127,253,0,2,0,0,1,0,313,13,0,4,37,7,2,0,0,1,0,0,0,1035,380,36,12026,1211.08,7.12,123.9490263,0,-354.78,-30.27123684,0,-89.05,-0.234342105
1001,215,412,0,0,1,0,0,0,469,31,0,22,75,25,0,0,0,4,0,0,0,945,627,84,761,430.65,5.34,80.50977671,0,-142.12,-14.02521531,0,0,0
1002,296,445,0,11,12,0,6,0,570,30,0,41,21,42,5,0,0,3,0,0,0,1258,741,63,53435,1161.21,10.69,106.3553171,0,-390.04,-24.72813765,0,-89.05,-1.148866397
1003,261,516,0,6,1,0,0,0,561,15,7,20,34,131,0,0,0,0,2,0,0,1470,777,90,48184,932.89,7.12,99.46619048,0,-195.55,-16.77559846,0,-106.86,-0.309433719
1004,226,938,1,13,9,0,1,0,915,26,1,43,73,67,3,4,0,5,2,1,0,27,1164,39,12974,1006.26,7.12,100.4419759,0,-282.11,-15.46260309,0,-71.24,-0.328659794
1005,606,1928,4,40,30,1,19,0,1870,28,3,62,59,350,44,0,1,10,13,0,0,368,2534,214,198382,1637.81,8.9,105.2579479,0,-284.96,-13.72729676,0,-35.62,-0.040765588
1006,52,410,0,15,130,0,0,0,173,7,1,58,10,55,9,0,1,0,3,0,0,1523,462,62,492,997,10.33,114.8446537,0,-168.84,-9.061341991,0,0,0
1007,557,870,0,19,88,1,0,0,1049,49,0,20,56,127,3,0,0,0,15,0,0,222,1427,123,1605,640.8,7.84,72.54023125,0,-355.84,-20.98257183,0,-89.05,-0.213419762
1008,147,87,0,25,0,0,0,0,176,6,0,2,6,19,0,0,0,0,0,0,0,581,234,75,277,284.6,14.6,61.66534188,0,-78.01,-6.308205128,0,0,0
1009,207,222,0,2,33,0,3,0,302,17,0,31,8,22,5,0,0,5,1,0,0,137,429,79,28375,940.37,2.49,71.68538462,0,-164.56,-13.41244755,0,-35.62,-0.581212121
1010,271,959,0,23,19,0,20,0,838,8,2,36,33,246,1,0,2,0,2,0,0,389,1230,77,279002,1647.78,10.33,106.7062683,0,-277.84,-15.46966667,0,-142.48,-1.548138211
1011,148,419,3,2,1,0,12,0,437,8,0,24,20,55,5,0,0,0,0,0,0,1127,567,178,135427,2326.34,11.75,165.6038095,0,-309.89,-7.996666667,0,-35.62,-0.062821869
1012,75,593,0,1,14,2,21,0,498,10,1,35,12,56,2,0,0,3,13,0,0,1015,668,64,279761,1572.62,3.56,143.8509581,0,-156.02,-14.13558383,0,-71.24,-3.455254491
1013,420,410,0,0,0,0,0,0,611,24,0,12,136,41,2,0,0,2,2,0,0,819,830,108,961,533.94,6.06,54.60498795,0,-135,-5.39946988,0,0,0
1014,177,985,10,8,20,0,0,0,824,21,5,31,56,151,11,0,3,3,19,0,0,537,1162,88,59923,1428.36,8.9,112.6565835,0,-712.4,-15.44906196,0,-35.62,-0.153270224
1015,115,555,0,53,22,0,0,0,474,22,3,18,35,26,9,0,3,3,1,0,1,268,670,74,8419,423.88,5.34,65.90664179,0,-240.43,-21.29171642,0,-124.31,-1.059537313
1016,130,459,0,6,0,1,0,0,415,10,0,32,13,94,1,0,0,0,16,1,0,1137,589,105,815,1069.67,8.9,111.7836842,0,-468.05,-32.04762309,0,-89.05,-0.347724958
1017,66,839,3,13,19,0,0,0,713,15,0,7,19,88,3,1,0,12,12,0,0,1491,905,66,1096,996.65,19.59,115.4482873,0,-165.63,-12.61059669,0,0,0
1018,99,617,0,15,99,0,0,1,351,4,8,106,10,91,23,0,0,6,2,0,0,760,716,46,93330,3202.24,13.89,144.4052654,0,-399.66,-13.0449581,0,-19.59,-0.05472067
1019,158,1009,0,25,12,2,18,0,908,3,6,37,12,130,6,0,2,3,3,0,0,1238,1167,163,236932,1725.43,8.9,135.3632134,0,-463.06,-20.13579263,0,-195.55,-0.388851757
1020,1267,1650,4,19,17,5,59,8,2058,49,3,254,141,221,41,0,0,27,11,0,0,1485,2917,191,825847,2494.47,10.69,122.3219266,0,-1175.1,-21.64648269,0,-99.38,-0.375982173
1021,150,284,0,13,0,1,1,0,306,10,1,11,24,62,0,0,0,2,3,0,0,116,434,48,2353,1602.54,11.75,128.242235,0,-601.27,-20.89601382,0,0,0
1022,107,646,0,4,8,0,1,0,550,3,0,59,22,77,12,1,0,12,4,0,0,1318,753,230,8726,1680.55,8.9,115.2052988,0,-561.02,-18.76561753,0,-35.62,-0.082775564
1023,141,410,0,6,0,0,1,0,400,4,0,15,24,94,2,0,0,1,4,0,0,1065,551,93,16645,1139.84,7.12,85.14524501,0,-156.02,-12.33099819,0,-35.62,-0.294137931
1024,108,456,0,9,10,6,0,0,350,17,2,34,8,116,10,0,0,1,1,0,0,200,564,31,666,2267.57,7.12,116.6956028,0,-286.38,-16.05843972,0,-178.1,-3.068067376
1025,370,618,0,23,1,0,0,1,793,19,2,36,54,54,0,0,0,3,2,0,0,977,988,98,1423,569.21,7.12,72.50928138,0,-527.53,-16.43494939,0,-53.07,-1.026427126
1026,200,380,0,10,0,0,0,0,471,15,0,9,24,50,1,0,0,0,0,0,0,1366,580,64,745,569.56,9.26,81.57512069,0,-312.03,-17.19325862,0,0,0
1027,39,352,0,15,2,0,0,5,274,9,0,25,3,47,7,0,0,3,1,0,0,138,391,69,588,3680.26,12.11,126.3146803,0,-362.26,-12.49171355,0,-17.81,-0.081994885
1028,134,161,0,3,11,0,1,0,215,10,0,5,17,23,1,0,0,9,0,0,0,487,295,59,13104,1264.51,12.11,99.4239322,0,-534.3,-22.49616949,0,0,0
1029,84,777,0,8,2,2,0,0,642,2,1,23,16,136,12,0,0,11,6,0,0,370,861,28,978,3561.64,10.69,110.1205226,0,-130.01,-12.05297329,0,-53.07,-0.591184669
1030,1144,1432,0,13,2,1,90,3,1868,19,2,71,133,350,7,0,1,6,8,2,0,1091,2576,199,1141146,2671.5,8.9,127.4919216,0,-533.59,-20.68678183,0,-89.05,-0.473998447
